event_id,site_id,anomaly_date,classification,confidence,tool_calls_count,total_tokens,summary
EVT-00011,NWSS_az_1059_Treatment plant_raw wastewater,2022-02-28,sampling,0.92,6,24821,"[sampling] NWSS_az_1059_Treatment plant_raw wastewater @ 2022-02-28 (confidence=0.92, factors=isolated_extreme_dip, no_clinical_corroboration, no_environmental_explanation, no_nearby_corroboration)"
EVT-00012,NWSS_az_1059_Treatment plant_raw wastewater,2024-05-20,sampling,0.72,6,39115,"[sampling] NWSS_az_1059_Treatment plant_raw wastewater @ 2024-05-20 (confidence=0.72, factors=isolated_duration, anomalous_zscore, high_historical_variance)"
EVT-00013,NWSS_ga_2699_Treatment plant_raw wastewater,2022-06-05,epidemic,0.88,6,23204,"[epidemic] NWSS_ga_2699_Treatment plant_raw wastewater @ 2022-06-05 (confidence=0.88, factors=rising_hospitalizations, sustained_wastewater_signal, no_environmental_confounders, no_variant_shift)"
EVT-00014,NWSS_ga_2699_Treatment plant_raw wastewater,2022-08-07,sampling,0.85,6,18077,"[sampling] NWSS_ga_2699_Treatment plant_raw wastewater @ 2022-08-07 (confidence=0.85, factors=isolated_single_point, no_clinical_correlation, no_environmental_driver, no_nearby_corroboration)"
EVT-00015,NWSS_ga_2699_Treatment plant_raw wastewater,2022-11-13,sampling,1.0,0,0,"[sampling] NWSS_ga_2699_Treatment plant_raw wastewater @ 2022-11-13 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00016,NWSS_ga_2699_Treatment plant_raw wastewater,2023-03-13,sampling,1.0,0,0,"[sampling] NWSS_ga_2699_Treatment plant_raw wastewater @ 2023-03-13 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00017,NWSS_ga_2699_Treatment plant_raw wastewater,2023-05-22,sampling,1.0,0,0,"[sampling] NWSS_ga_2699_Treatment plant_raw wastewater @ 2023-05-22 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00018,NWSS_ga_2699_Treatment plant_raw wastewater,2024-01-15,sampling,0.65,6,29280,"[sampling] NWSS_ga_2699_Treatment plant_raw wastewater @ 2024-01-15 (confidence=0.65, factors=isolated_single_day_duration, normal_flow_on_anomaly_date, stable_hospitalizations, no_clinical_corroboration, jan_28_spike_unexplained)"
EVT-00019,NWSS_ga_2699_Treatment plant_raw wastewater,2024-01-28,sampling,0.75,6,20356,"[sampling] NWSS_ga_2699_Treatment plant_raw wastewater @ 2024-01-28 (confidence=0.75, factors=isolated_single_point_spike, no_precipitation, hydrology_timing_mismatch, stable_hospitalizations, no_nearby_site_corroboration)"
EVT-00020,NWSS_ga_2699_Treatment plant_raw wastewater,2024-04-14,sampling,0.72,6,18898,"[sampling] NWSS_ga_2699_Treatment plant_raw wastewater @ 2024-04-14 (confidence=0.72, factors=isolated_dip, normal_flow_conditions, declining_hospitalizations, no_clinical_correlation, signal_volatility)"
EVT-00021,NWSS_ga_2699_Treatment plant_raw wastewater,2024-06-16,sampling,0.75,7,25072,"[sampling] NWSS_ga_2699_Treatment plant_raw wastewater @ 2024-06-16 (confidence=0.75, factors=isolated_single_point_dip, low_flow_conditions, no_hospitalization_corroboration)"
EVT-00022,NWSS_ga_2699_Treatment plant_raw wastewater,2025-02-02,sampling,0.82,6,20067,"[sampling] NWSS_ga_2699_Treatment plant_raw wastewater @ 2025-02-02 (confidence=0.82, factors=isolated_extreme_low_value, single_day_duration, no_environmental_trigger, no_clinical_correlation, pattern_consistent_with_lab_error)"
EVT-00023,NWSS_ga_2699_Treatment plant_raw wastewater,2025-03-16,environmental,0.85,5,17758,"[environmental] NWSS_ga_2699_Treatment plant_raw wastewater @ 2025-03-16 (confidence=0.85, factors=high_flow_dilution, isolated_signal_dip, silver_label_confirmation)"
EVT-00024,NWSS_ga_2699_Treatment plant_raw wastewater,2025-06-23,sampling,1.0,0,0,"[sampling] NWSS_ga_2699_Treatment plant_raw wastewater @ 2025-06-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00025,NWSS_il_639_Treatment plant_raw wastewater,2022-03-15,sampling,0.85,6,26872,"[sampling] NWSS_il_639_Treatment plant_raw wastewater @ 2022-03-15 (confidence=0.85, factors=isolated_duration, normal_discharge, historical_minimum, clinical_data, signal_pattern)"
EVT-00026,NWSS_il_639_Treatment plant_raw wastewater,2022-06-09,environmental,0.85,6,39947,"[environmental] NWSS_il_639_Treatment plant_raw wastewater @ 2022-06-09 (confidence=0.85, factors=heavy_rainfall, hospitalization_stability, isolated_signal_dip, elevated_flow, variant_stability)"
EVT-00027,NWSS_il_639_Treatment plant_raw wastewater,2022-06-21,sampling,0.85,6,28998,"[sampling] NWSS_il_639_Treatment plant_raw wastewater @ 2022-06-21 (confidence=0.85, factors=isolated_single_day_spike, no_clinical_corroboration, timing_mismatch_environmental, no_nearby_site_corroboration, variant_timing_mismatch)"
EVT-00028,NWSS_il_639_Treatment plant_raw wastewater,2022-09-25,sampling,1.0,0,0,"[sampling] NWSS_il_639_Treatment plant_raw wastewater @ 2022-09-25 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00029,NWSS_il_639_Treatment plant_raw wastewater,2022-10-18,sampling,0.78,6,40951,"[sampling] NWSS_il_639_Treatment plant_raw wastewater @ 2022-10-18 (confidence=0.78, factors=isolated_duration, low_discharge, no_precipitation, hospitalization_stable)"
EVT-00030,NWSS_il_639_Treatment plant_raw wastewater,2023-01-26,sampling,0.92,6,29809,"[sampling] NWSS_il_639_Treatment plant_raw wastewater @ 2023-01-26 (confidence=0.92, factors=isolated_spike, normal_hydrology, declining_hospitalization, no_rainfall)"
EVT-00031,NWSS_il_639_Treatment plant_raw wastewater,2023-02-26,sampling,1.0,0,0,"[sampling] NWSS_il_639_Treatment plant_raw wastewater @ 2023-02-26 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00032,NWSS_il_639_Treatment plant_raw wastewater,2023-05-07,sampling,0.72,6,29356,"[sampling] NWSS_il_639_Treatment plant_raw wastewater @ 2023-05-07 (confidence=0.72, factors=isolated_signal_dip, hydrology_below_threshold, signal_recovery_under_high_flow, stable_hospitalizations, silver_label_consensus)"
EVT-00033,NWSS_il_639_Treatment plant_raw wastewater,2023-07-04,sampling,0.78,6,38816,"[sampling] NWSS_il_639_Treatment plant_raw wastewater @ 2023-07-04 (confidence=0.78, factors=isolated_single_point_dip, no_environmental_correlation, stable_hospitalizations, no_variant_changes)"
EVT-00034,NWSS_il_639_Treatment plant_raw wastewater,2023-11-05,epidemic,0.72,8,34716,"[epidemic] NWSS_il_639_Treatment plant_raw wastewater @ 2023-11-05 (confidence=0.72, factors=hospitalization_trend, signal_pattern, low_flow_conditions)"
EVT-00035,NWSS_il_639_Treatment plant_raw wastewater,2023-11-21,epidemic,1.0,0,0,"[epidemic] NWSS_il_639_Treatment plant_raw wastewater @ 2023-11-21 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00036,NWSS_il_639_Treatment plant_raw wastewater,2024-03-12,uncertain,0.65,6,39497,"[uncertain] NWSS_il_639_Treatment plant_raw wastewater @ 2024-03-12 (confidence=0.65, factors=elevated_discharge, declining_hospitalizations, isolated_spike_pattern)"
EVT-00037,NWSS_il_639_Treatment plant_raw wastewater,2024-12-15,sampling,0.72,6,24948,"[sampling] NWSS_il_639_Treatment plant_raw wastewater @ 2024-12-15 (confidence=0.72, factors=isolated_single_spike, z_score_anomaly, hydrology_not_extreme, no_clinical_corroboration, no_variant_explanation)"
EVT-00038,NWSS_il_639_Treatment plant_raw wastewater,2025-02-12,uncertain,0.55,7,33143,"[uncertain] NWSS_il_639_Treatment plant_raw wastewater @ 2025-02-12 (confidence=0.55, factors=isolated_signal_pattern, rising_post_anomaly_trend, high_site_variability, missing_clinical_data, normal_hydrology, no_nearby_corroboration)"
EVT-00039,NWSS_il_639_Treatment plant_raw wastewater,2025-05-04,sampling,1.0,0,0,"[sampling] NWSS_il_639_Treatment plant_raw wastewater @ 2025-05-04 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00040,NWSS_il_639_Treatment plant_raw wastewater,2025-06-01,sampling,1.0,0,0,"[sampling] NWSS_il_639_Treatment plant_raw wastewater @ 2025-06-01 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00041,NWSS_mn_2245_Treatment plant_raw wastewater,2023-05-03,sampling,0.85,6,27901,"[sampling] NWSS_mn_2245_Treatment plant_raw wastewater @ 2023-05-03 (confidence=0.85, factors=historical_minimum_value, isolated_duration, hospitalization_trend, sustained_high_flow)"
EVT-00042,NWSS_mn_2245_Treatment plant_raw wastewater,2023-09-06,sampling,1.0,0,0,"[sampling] NWSS_mn_2245_Treatment plant_raw wastewater @ 2023-09-06 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00043,NWSS_mn_2245_Treatment plant_raw wastewater,2023-11-01,epidemic,0.78,6,38259,"[epidemic] NWSS_mn_2245_Treatment plant_raw wastewater @ 2023-11-01 (confidence=0.78, factors=hospitalization_rise, sustained_signal_elevation, no_environmental_confounding, signal_isolation_pattern)"
EVT-00044,NWSS_mn_2245_Treatment plant_raw wastewater,2023-12-26,sampling,0.82,6,25179,"[sampling] NWSS_mn_2245_Treatment plant_raw wastewater @ 2023-12-26 (confidence=0.82, factors=isolated_single_point, normal_hydrology, stable_hospitalizations, no_weather_anomaly, no_nearby_corroboration)"
EVT-00045,NWSS_mn_2245_Treatment plant_raw wastewater,2024-02-20,sampling,1.0,0,0,"[sampling] NWSS_mn_2245_Treatment plant_raw wastewater @ 2024-02-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00046,NWSS_mn_2245_Treatment plant_raw wastewater,2024-03-27,environmental,1.0,0,0,"[environmental] NWSS_mn_2245_Treatment plant_raw wastewater @ 2024-03-27 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00047,NWSS_mn_2245_Treatment plant_raw wastewater,2024-08-12,sampling,1.0,0,0,"[sampling] NWSS_mn_2245_Treatment plant_raw wastewater @ 2024-08-12 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00048,NWSS_mn_2245_Treatment plant_raw wastewater,2024-09-03,sampling,1.0,0,0,"[sampling] NWSS_mn_2245_Treatment plant_raw wastewater @ 2024-09-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00049,NWSS_mn_2245_Treatment plant_raw wastewater,2025-01-27,sampling,0.75,6,39632,"[sampling] NWSS_mn_2245_Treatment plant_raw wastewater @ 2025-01-27 (confidence=0.75, factors=isolated_duration, low_zscore, low_discharge, falling_signal_trend, no_clinical_correlation)"
EVT-00050,NWSS_mn_2245_Treatment plant_raw wastewater,2025-06-18,sampling,1.0,0,0,"[sampling] NWSS_mn_2245_Treatment plant_raw wastewater @ 2025-06-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00051,NWSS_mt_977_Treatment plant_raw wastewater,2021-02-24,sampling,1.0,0,0,"[sampling] NWSS_mt_977_Treatment plant_raw wastewater @ 2021-02-24 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00052,NWSS_mt_977_Treatment plant_raw wastewater,2021-08-04,epidemic,1.0,0,0,"[epidemic] NWSS_mt_977_Treatment plant_raw wastewater @ 2021-08-04 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00053,NWSS_mt_977_Treatment plant_raw wastewater,2022-02-23,sampling,0.92,5,26462,"[sampling] NWSS_mt_977_Treatment plant_raw wastewater @ 2022-02-23 (confidence=0.92, factors=isolated_duration, no_environmental_explanation, no_clinical_corroboration, signal_direction)"
EVT-00054,NWSS_mt_977_Treatment plant_raw wastewater,2023-02-01,uncertain,0.55,6,43426,"[uncertain] NWSS_mt_977_Treatment plant_raw wastewater @ 2023-02-01 (confidence=0.55, factors=isolated_spike_duration, hospitalization_trend, variant_replacement, no_environmental_dilution, unusual_zscore)"
EVT-00055,NWSS_mt_977_Treatment plant_raw wastewater,2023-12-26,epidemic,1.0,0,0,"[epidemic] NWSS_mt_977_Treatment plant_raw wastewater @ 2023-12-26 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00056,NWSS_mt_977_Treatment plant_raw wastewater,2024-03-05,epidemic,1.0,0,0,"[epidemic] NWSS_mt_977_Treatment plant_raw wastewater @ 2024-03-05 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00057,NWSS_mt_977_Treatment plant_raw wastewater,2024-08-20,sampling,1.0,0,0,"[sampling] NWSS_mt_977_Treatment plant_raw wastewater @ 2024-08-20 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00058,NWSS_mt_977_Treatment plant_raw wastewater,2024-10-22,sampling,1.0,0,0,"[sampling] NWSS_mt_977_Treatment plant_raw wastewater @ 2024-10-22 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00059,NWSS_nc_1611_Treatment plant_raw wastewater,2023-03-16,sampling,0.85,6,36136,"[sampling] NWSS_nc_1611_Treatment plant_raw wastewater @ 2023-03-16 (confidence=0.85, factors=isolated_single_point_dip, normal_hydrology, stable_hospitalizations, no_variant_shift)"
EVT-00060,NWSS_nc_1611_Treatment plant_raw wastewater,2023-03-21,sampling,1.0,0,0,"[sampling] NWSS_nc_1611_Treatment plant_raw wastewater @ 2023-03-21 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00061,NWSS_nc_1611_Treatment plant_raw wastewater,2023-09-07,sampling,1.0,0,0,"[sampling] NWSS_nc_1611_Treatment plant_raw wastewater @ 2023-09-07 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00062,NWSS_nc_1611_Treatment plant_raw wastewater,2024-02-13,sampling,0.72,6,19141,"[sampling] NWSS_nc_1611_Treatment plant_raw wastewater @ 2024-02-13 (confidence=0.72, factors=isolated_spike_pattern, no_hospitalization_corroboration, zscore_calculation_anomaly, no_environmental_support, no_variant_change)"
EVT-00063,NWSS_nc_1611_Treatment plant_raw wastewater,2024-04-30,sampling,0.72,6,19262,"[sampling] NWSS_nc_1611_Treatment plant_raw wastewater @ 2024-04-30 (confidence=0.72, factors=isolated_dip, normal_hydrology, stable_hospitalizations, no_nearby_corroboration)"
EVT-00064,NWSS_nc_1611_Treatment plant_raw wastewater,2024-07-04,sampling,1.0,0,0,"[sampling] NWSS_nc_1611_Treatment plant_raw wastewater @ 2024-07-04 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00065,NWSS_nc_1611_Treatment plant_raw wastewater,2024-07-30,epidemic,0.75,7,29607,"[epidemic] NWSS_nc_1611_Treatment plant_raw wastewater @ 2024-07-30 (confidence=0.75, factors=variant_replacement, sustained_signal_rise, detection_method_credibility, normal_flow_on_anomaly_date, missing_clinical_data)"
EVT-00066,NWSS_nc_1611_Treatment plant_raw wastewater,2024-12-26,sampling,0.65,6,29832,"[sampling] NWSS_nc_1611_Treatment plant_raw wastewater @ 2024-12-26 (confidence=0.65, factors=isolated_single_point, normal_hydrology, zscore_mismatch, no_clinical_corroboration, no_regional_corroboration)"
EVT-00067,NWSS_nc_1611_Treatment plant_raw wastewater,2025-02-11,environmental,1.0,0,0,"[environmental] NWSS_nc_1611_Treatment plant_raw wastewater @ 2025-02-11 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00068,NWSS_nc_1611_Treatment plant_raw wastewater,2025-04-24,sampling,1.0,0,0,"[sampling] NWSS_nc_1611_Treatment plant_raw wastewater @ 2025-04-24 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00069,NWSS_nc_1611_Treatment plant_raw wastewater,2025-05-01,sampling,1.0,0,0,"[sampling] NWSS_nc_1611_Treatment plant_raw wastewater @ 2025-05-01 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00070,NWSS_nc_1611_Treatment plant_raw wastewater,2025-07-08,uncertain,0.65,7,28228,"[uncertain] NWSS_nc_1611_Treatment plant_raw wastewater @ 2025-07-08 (confidence=0.65, factors=zscore_anomaly, isolated_signal, delayed_high_flow, missing_clinical_data)"
EVT-00071,NWSS_nc_1611_Treatment plant_raw wastewater,2025-08-21,sampling,1.0,0,0,"[sampling] NWSS_nc_1611_Treatment plant_raw wastewater @ 2025-08-21 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00072,NWSS_nv_554_Treatment plant_90_raw wastewater,2021-11-15,sampling,0.92,6,28059,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2021-11-15 (confidence=0.92, factors=signal_pattern, environmental_exclusion, clinical_exclusion, variant_stability)"
EVT-00073,NWSS_nv_554_Treatment plant_90_raw wastewater,2022-01-11,epidemic,1.0,0,0,"[epidemic] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2022-01-11 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00074,NWSS_nv_554_Treatment plant_90_raw wastewater,2022-01-18,sampling,0.62,6,47543,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2022-01-18 (confidence=0.62, factors=isolated_signal_dip, declining_hospitalizations, no_environmental_cause, signal_volatility)"
EVT-00075,NWSS_nv_554_Treatment plant_90_raw wastewater,2022-03-03,sampling,1.0,0,0,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2022-03-03 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00076,NWSS_nv_554_Treatment plant_90_raw wastewater,2022-03-17,sampling,0.85,6,31431,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2022-03-17 (confidence=0.85, factors=isolated_single_point_dip, no_environmental_factors, no_clinical_corroboration, silver_label_corroboration)"
EVT-00077,NWSS_nv_554_Treatment plant_90_raw wastewater,2022-04-07,sampling,0.78,6,30449,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2022-04-07 (confidence=0.78, factors=isolated_signal_drop, no_environmental_confounder, no_clinical_corroboration, no_variant_explanation, uncorroborated_regionally)"
EVT-00078,NWSS_nv_554_Treatment plant_90_raw wastewater,2022-06-20,epidemic,0.92,6,30253,"[epidemic] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2022-06-20 (confidence=0.92, factors=sustained_wastewater_signal, rising_hospitalizations, variant_replacement, no_environmental_confounders, regional_isolation)"
EVT-00079,NWSS_nv_554_Treatment plant_90_raw wastewater,2022-07-07,sampling,1.0,0,0,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2022-07-07 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00080,NWSS_nv_554_Treatment plant_90_raw wastewater,2022-11-09,environmental,0.82,6,29773,"[environmental] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2022-11-09 (confidence=0.82, factors=heavy_rainfall_dilution, arid_climate, isolated_dip_pattern, clinical_data_stable, low_discharge_percentile)"
EVT-00081,NWSS_nv_554_Treatment plant_90_raw wastewater,2023-06-20,sampling,0.72,7,60714,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2023-06-20 (confidence=0.72, factors=isolated_single_day_anomaly, inconsistent_flow_signal_relationship, no_clinical_corroboration, no_nearby_site_corroboration, high_flow_environment_but_signal_inconsistency)"
EVT-00082,NWSS_nv_554_Treatment plant_90_raw wastewater,2023-11-23,sampling,1.0,0,0,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2023-11-23 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00083,NWSS_nv_554_Treatment plant_90_raw wastewater,2024-02-15,sampling,0.65,7,31952,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2024-02-15 (confidence=0.65, factors=clinical_data, isolated_anomaly_detection, environmental_absence, variant_stability, regional_corroboration)"
EVT-00084,NWSS_nv_554_Treatment plant_90_raw wastewater,2024-06-10,epidemic,0.72,7,34689,"[epidemic] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2024-06-10 (confidence=0.72, factors=sustained_signal_elevation, hydrology_contradicts_dilution, dual_trend_detection, no_environmental_confounder, variant_stability)"
EVT-00085,NWSS_nv_554_Treatment plant_90_raw wastewater,2024-06-19,sampling,0.82,6,24771,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2024-06-19 (confidence=0.82, factors=isolated_signal_dip, normal_hydrology, no_environmental_confounder, no_epidemic_corroboration)"
EVT-00086,NWSS_nv_554_Treatment plant_90_raw wastewater,2024-06-25,sampling,1.0,0,0,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2024-06-25 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00087,NWSS_nv_554_Treatment plant_90_raw wastewater,2024-11-18,sampling,1.0,0,0,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2024-11-18 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00088,NWSS_nv_554_Treatment plant_90_raw wastewater,2024-11-25,sampling,0.72,7,29502,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2024-11-25 (confidence=0.72, factors=isolated_spike_pattern, detection_limit_behavior, normal_hydrology, no_clinical_correlation, no_regional_correlation, stable_variants)"
EVT-00089,NWSS_nv_554_Treatment plant_90_raw wastewater,2024-12-13,sampling,0.85,8,35699,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2024-12-13 (confidence=0.85, factors=detection_floor_effect, isolated_duration, no_environmental_explanation, silver_label_correspondence)"
EVT-00090,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-01-15,sampling,0.82,6,20196,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-01-15 (confidence=0.82, factors=isolated_duration, historical_minimum_occurrence, no_environmental_confounder, no_clinical_correlation, silver_label_consistency)"
EVT-00091,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-02-20,sampling,0.82,6,25718,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-02-20 (confidence=0.82, factors=signal_floor_pattern, isolated_drop_event, normal_hydrology, no_precipitation, variant_change_timing)"
EVT-00092,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-03-10,uncertain,0.65,7,29777,"[uncertain] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-03-10 (confidence=0.65, factors=sustained_signal_elevation, signal_volatility, hospitalization_unavailable, no_environmental_explanation, no_regional_corroboration)"
EVT-00093,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-03-25,sampling,0.85,6,45135,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-03-25 (confidence=0.85, factors=isolated_anomaly_duration, normal_discharge, high_signal_variability, no_precipitation, silver_label_agreement)"
EVT-00094,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-04-17,sampling,0.92,6,25668,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-04-17 (confidence=0.92, factors=isolated_signal_dip, historical_minimum_value, normal_hydrology, no_variant_changes)"
EVT-00095,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-05-20,sampling,0.85,5,18643,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-05-20 (confidence=0.85, factors=isolated_signal_dip, normal_hydrology, no_precipitation, silver_label_alignment)"
EVT-00096,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-05-30,sampling,1.0,0,0,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-05-30 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00097,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-06-07,sampling,0.85,6,26349,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-06-07 (confidence=0.85, factors=isolated_single_point, normal_hydrology, no_precipitation, high_signal_variability)"
EVT-00098,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-06-28,sampling,1.0,0,0,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-06-28 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00099,NWSS_nv_554_Treatment plant_90_raw wastewater,2025-08-08,sampling,1.0,0,0,"[sampling] NWSS_nv_554_Treatment plant_90_raw wastewater @ 2025-08-08 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00100,NWSS_ny_1041_Treatment plant_raw wastewater,2022-07-17,sampling,1.0,0,0,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2022-07-17 (confidence=1.00, factors=silver_label_passthrough)"
EVT-00101,NWSS_ny_1041_Treatment plant_raw wastewater,2022-10-17,sampling,0.85,7,27004,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2022-10-17 (confidence=0.85, factors=isolated_single_point_anomaly, no_environmental_confounder, stable_hospitalization_trend, no_variant_shift)"
EVT-00102,NWSS_ny_1041_Treatment plant_raw wastewater,2022-12-07,sampling,1.0,0,0,"[sampling] NWSS_ny_1041_Treatment plant_raw wastewater @ 2022-12-07 (confidence=1.00, factors=silver_label_passthrough)"
